gt,method,gpt-3.5-turbo,alpaca-native,medalpaca-7b
84.621,cot_llm,60.0,27.0,120.0
85.10105,cot_llm,68.0,27.0,40.0
26.532,cot_llm,30.0,15.0,24.0
0.0,cot_llm,0.0,3.68,2.0
2.803,cot_llm,-1.0,0.0,0.0
15.6618,cot_llm,8.0,0.0,10.0
1.7016,cot_llm,0.0,63.5,36.0
6.3532,cot_llm,7.5,13.5,11.1
28.8388,cot_llm,70.0,15.0,12.0
0.0,cot_llm,0.0,12.0,0.0
51.1275,cot_llm,63.0,45.0,42.0
3.4844,cot_llm,4.2,0.0,0.0
1.001925,cot_llm,1.75,15.0,0.0
0.0,cot_llm,0.0,0.0,0.0
1.5584,cot_llm,4.0,15.0,2.0
0.432,cot_llm,6.0,15.0,0.0
85.514,cot_llm,60.0,42.0,40.0
8.8226,cot_llm,8.0,15.0,6.4
18.746,cot_llm,20.0,14.0,24.0
2.0856,cot_llm,6.0,15.0,3.0
6.6,cot_llm,0.0,15.0,20.0
0.0,cot_llm,0.0,0.0,0.0
25.97,cot_llm,24.0,14.0,24.0
19.6794,cot_llm,0.0,66.0,0.0
241.5075,cot_llm,94.0,44.0,40.0
52.1325,cot_llm,72.0,15.5,22.0
92.4288,cot_llm,36.0,55.0,66.0
0.0,cot_llm,0.0,14.6,0.0
0.0,cot_llm,0.0,9.0,36.0
11.0776,cot_llm,22.0,5.0,52.0
296.829,cot_llm,90.0,42.0,42.0
0.25012,cot_llm,0.0,0.0,0.0
36.285,cot_llm,20.0,24.0,44.0
34.4512,cot_llm,50.0,14.0,24.0
76.0518,cot_llm,60.0,26.0,72.0
6.081,cot_llm,7.5,15.0,10.0
51.996,cot_llm,48.0,40.0,28.0
0.0,cot_llm,0.0,0.0,6.0
0.0,cot_llm,0.0,13.5,0.0
2.21235,cot_llm,1.9,12.0,7.5
0.0,cot_llm,0.0,0.0,0.0
45.08,cot_llm,38.0,12.0,28.0
36.288,cot_llm,30.0,33.5,48.0
0.4012,cot_llm,0.1,1.0,0.0
97.049,cot_llm,48.0,11.0,40.0
0.0,cot_llm,0.0,17.0,36.0
33.03,cot_llm,0.0,9.0,0.0
121.8672,cot_llm,149.1,69.0,112.4
0.0765,cot_llm,0.0,27.0,12.0
16.988,cot_llm,24.0,15.0,12.5
3.6438,cot_llm,-1.0,0.0,0.0
60.81305,cot_llm,37.0,45.0,17.0
94.1688,cot_llm,99.0,9.0,30.0
95.37,cot_llm,54.0,38.0,42.0
43.8291,cot_llm,0.0,12.0,0.0
57.888,cot_llm,60.0,84.0,70.0
99.0794,cot_llm,84.0,67.5,70.0
2.26394,cot_llm,-1.0,15.0,12.0
0.0,cot_llm,0.0,0.0,0.0
32.7264,cot_llm,-1.0,24.0,72.0
2.31714,cot_llm,-1.0,13.5,0.0
57.06855,cot_llm,20.0,15.5,24.0
192.939,cot_llm,42.0,39.0,25.0
0.759,cot_llm,0.0,44.8,42.0
0.0,cot_llm,0.0,27.0,11.2
191.619,cot_llm,30.0,43.0,100.0
38.6805,cot_llm,45.0,24.0,12.0
66.81,cot_llm,36.0,42.0,48.0
0.0,cot_llm,0.0,12.0,0.0
43.493,cot_llm,30.0,27.0,12.0
63.017,cot_llm,24.0,5.0,0.0
11.85912,cot_llm,10.5,15.0,11.1
24.206,cot_llm,7.5,15.875,14.5
0.5085000000000001,cot_llm,0.0,15.0,40.0
26.7388,cot_llm,36.0,54.0,44.0
115.3521,cot_llm,144.0,7.0,42.0
2.232,cot_llm,2.0,13.5,24.0
3.969,cot_llm,10.0,30.0,40.0
577.9404,cot_llm,640.0,64.0,70.0
4.872,cot_llm,4.0,13.0,2.0
23.2434,cot_llm,12.0,21.0,72.0
137.974,cot_llm,60.0,54.0,28.0
17.8038,cot_llm,15.0,14.3,12.0
76.7368,cot_llm,24.0,45.0,42.0
126.48,cot_llm,126.0,54.0,60.0
0.0,cot_llm,0.0,0.0,0.0
5.724,cot_llm,-1.0,12.0,24.0
5.19915,cot_llm,20.0,25.0,24.0
0.1912,cot_llm,1.1,0.0,0.0
3.938,cot_llm,4.45,6.0,7.0
0.735,cot_llm,0.0,0.0,3.1
4.7462,cot_llm,7.5,21.5,11.1
67.469,cot_llm,67.2,14.0,14.0
6.993,cot_llm,6.0,15.0,0.0
24.9744,cot_llm,24.0,24.5,-1.0
19.2759,cot_llm,15.0,34.0,12.0
0.0,cot_llm,-1.0,0.0,0.0
11.6112,cot_llm,24.0,28.0,24.0
0.0,cot_llm,-1.0,15.0,120.0
66.759,cot_llm,66.0,21.0,93.0
71.7668,cot_llm,360.0,40.0,240.0
0.4335,cot_llm,0.0,0.0,14.0
7.2,cot_llm,90.0,45.0,0.0
0.0,cot_llm,-1.0,1.0,10.0
16.5,cot_llm,15.0,15.0,26.0
38.64,cot_llm,66.0,45.0,36.0
74.2224,cot_llm,148.0,60.0,24.0
264.96,cot_llm,246.0,34.0,60.0
10.134,cot_llm,9.0,13.5,11.0
275.52,cot_llm,180.0,30.0,132.0
9.94,cot_llm,10.0,27.0,50.0
0.0,cot_llm,0.0,2.75,0.0
94.8276,cot_llm,105.0,68.0,39.0
36.414,cot_llm,42.0,22.0,24.0
1.4455,cot_llm,3.0,15.0,10.0
0.0,cot_llm,0.0,0.0,0.0
6.149,cot_llm,12.5,24.0,-1.0
66.132,cot_llm,45.0,15.0,6.0
0.0,cot_llm,-1.0,27.0,22.3
42.93,cot_llm,6.0,13.0,11.5
28.7742,cot_llm,0.0,68.5,24.0
0.852,cot_llm,-1.0,7.0,0.0
77.665,cot_llm,56.0,34.0,48.0
59.43,cot_llm,48.0,25.0,-1.0
56.1246,cot_llm,52.0,52.0,48.0
2.9699999999999998,cot_llm,20.0,15.0,12.0
25.4775,cot_llm,22.0,19.2,21.0
19.6672,cot_llm,13.0,22.5,53.5
0.0,cot_llm,0.0,375.6,72.0
25.844,cot_llm,26.0,11.0,47.0
36.732,cot_llm,18.0,30.0,44.0
6.1965,cot_llm,15.0,15.0,4.0
134.244,cot_llm,135.0,135.0,90.0
11.856,cot_llm,6.5,15.0,3.0
50.8872,cot_llm,48.0,50.0,48.0
47.172,cot_llm,42.0,25.0,24.0
14.949,cot_llm,15.0,27.0,22.0
31.72365,cot_llm,45.0,7.67,51.0
104.31,cot_llm,-1.0,30.0,27.0
0.0,cot_llm,0.0,7.3,0.0
31.8465,cot_llm,22.5,63.0,34.0
66.663,cot_llm,45.0,15.0,84.0
10.5558,cot_llm,6.0,15.0,1.0
132.0,cot_llm,135.0,50.0,88.0
98.604,cot_llm,-1.0,45.0,0.0
116.049,cot_llm,135.0,66.5,28.0
20.46,cot_llm,14.0,22.0,6.0
96.696,cot_llm,96.0,57.5,40.0
3.013,cot_llm,6.9,24.0,2.0
27.3438,cot_llm,22.0,40.0,20.0
31.926,cot_llm,27.0,8.0,12.0
39.94,cot_llm,96.0,24.0,120.0
140.55,cot_llm,126.0,65.0,60.0
85.68,cot_llm,174.0,27.0,126.0
1.21338,cot_llm,0.4,12.0,0.0
15.562,cot_llm,20.0,27.0,45.0
0.0,cot_llm,0.0,34.0,0.0
58.59,cot_llm,93.0,67.0,66.0
23.835,cot_llm,12.5,15.0,12.0
58.065,cot_llm,0.0,72.0,0.0
12.963,cot_llm,12.0,13.5,11.1
29.664,cot_llm,36.0,72.0,117.0
0.3468,cot_llm,0.6,26.0,0.8
0.63,cot_llm,0.0,0.0,0.0
20.52,cot_llm,0.0,36.0,36.0
0.018000000000000002,cot_llm,0.0,14.5,0.0
13.23,cot_llm,15.0,30.0,34.0
0.0,cot_llm,0.0,0.0,0.0
28.697400000000002,cot_llm,10.5,36.0,6.0
2.548,cot_llm,0.92,14.0,0.0
75.8784,cot_llm,75.0,41.9,40.0
7.9665,cot_llm,6.0,12.0,124.5
62.1248,cot_llm,62.0,50.6,54.0
9.7216,cot_llm,0.0,15.0,24.0
70.752,cot_llm,96.0,50.0,40.0
24.4913,cot_llm,7.5,10.5,12.0
0.0,cot_llm,0.0,6.0,0.0
40.3704,cot_llm,38.0,13.9,31.0
0.0,cot_llm,0.0,14.7,12.0
66.978,cot_llm,45.0,30.0,42.0
46.602,cot_llm,36.0,50.0,48.0
8.023,cot_llm,0.0,0.0,78.0
18.705,cot_llm,30.0,27.0,12.0
0.0,cot_llm,0.0,0.0,0.0
15.1159,cot_llm,14.5,10.0,20.0
6.704,cot_llm,12.0,2.1,1.0
0.0,cot_llm,0.0,7.3,0.0
252.72,cot_llm,96.0,42.0,46.0
3.81,cot_llm,7.5,11.5,5.0
49.6018,cot_llm,48.0,54.0,28.0
0.0,cot_llm,0.0,0.0,0.0
61.08,cot_llm,90.0,68.0,56.0
0.0,cot_llm,0.0,2.3,0.0
5.1336,cot_llm,12.0,12.0,12.6
2.24,cot_llm,20.0,44.0,24.0
29.624,cot_llm,40.0,12.0,36.0
6.9669,cot_llm,10.0,35.0,23.0
91.476,cot_llm,120.0,53.5,40.0
0.0,cot_llm,0.0,0.0,0.0
0.0,cot_llm,0.0,2.0,28.0
12.051,cot_llm,24.0,21.0,21.0
270.342,cot_llm,160.0,0.0,0.0
2.409,cot_llm,1.3,0.0,3.0
3.64,cot_llm,54.0,48.0,0.0
14.7112,cot_llm,8.5,16.0,15.0
52.5312,cot_llm,90.0,27.0,48.0
4.032,cot_llm,11.0,53.5,60.0
1.08,cot_llm,0.0,0.0,0.0
10.48524,cot_llm,78.0,63.0,90.0
21.915,cot_llm,9.0,13.0,30.0
6.39585,cot_llm,5.2,15.0,12.0
79.632,cot_llm,94.0,24.0,20.0
58.422,cot_llm,60.0,45.0,36.0
5.509,cot_llm,15.0,13.5,10.0
61.9692,cot_llm,81.6,2.0,24.0
14.382,cot_llm,20.0,30.0,2.0
31.2576,cot_llm,24.0,42.0,26.6
69.6426,cot_llm,141.0,8.33,150.0
3.9,cot_llm,4.0,2.0,0.0
126.495,cot_llm,135.0,45.0,99.0
129.4227,cot_llm,206.1,18.0,66.0
0.0,cot_llm,0.0,0.0,0.0
0.0,cot_llm,0.0,29.2,22.0
0.0,cot_llm,0.0,0.0,0.0
48.714,cot_llm,66.0,36.0,76.0
21.18,cot_llm,60.0,15.0,40.0
12.6105,cot_llm,0.0,15.0,3.0
0.0,cot_llm,0.0,0.0,0.0
0.0,cot_llm,0.0,0.0,0.0
0.0,cot_llm,-1.0,0.0,0.0
0.0,cot_llm,0.0,14.6,12.0
55.65,cot_llm,96.0,34.0,48.0
171.0,cot_llm,46.0,13.0,2.0
3.45975,cot_llm,5.7,13.5,10.0
16.0286,cot_llm,15.0,22.0,24.0
0.0,cot_llm,0.0,0.0,0.0
31.9056,cot_llm,-1.0,0.0,42.0
111.74365,cot_llm,120.0,29.0,16.5
0.0,cot_llm,0.0,5.0,48.0
18.72,cot_llm,21.0,26.0,0.0
76.738,cot_llm,60.0,42.0,40.0
2.31,cot_llm,2.0,14.0,1.0
4.11008,cot_llm,10.8,15.0,0.0
0.0,cot_llm,0.0,0.0,0.0
86.4588,cot_llm,90.0,50.0,40.0
75.4306,cot_llm,130.0,34.0,68.0
1.53295,cot_llm,3.3,7.5,12.0
0.0,cot_llm,0.0,0.0,0.0
15.3,cot_llm,-1.0,2.0,20.0
54.635,cot_llm,94.0,44.0,100.0
28.119,cot_llm,63.0,16.33,42.0
13.85475,cot_llm,11.0,10.5,13.0
0.0,cot_llm,0.0,0.0,0.0
0.0,cot_llm,0.0,0.0,0.0
3.75921,cot_llm,2.0,12.0,0.0
21.76,cot_llm,24.0,28.0,20.0
2.1165,cot_llm,0.0,30.0,42.0
0.0,cot_llm,0.0,0.0,0.0
1.7384,cot_llm,0.0,14.3,0.0
