gt,method,gpt-3.5-turbo,alpaca-native,medalpaca-7b
40.3704,cot_llm,-1.0,0.0,0.0
7.6275,cot_llm,10.8,24.0,2.0
0.0,cot_llm,0.0,0.0,0.0
25.1769,cot_llm,25.0,23.0,12.0
15.7716,cot_llm,7.0,15.0,1.0
151.108,cot_llm,151.0,15.5,42.0
47.6526,cot_llm,15.0,24.0,24.0
18.435,cot_llm,18.0,28.0,25.0
0.0,cot_llm,0.0,0.0,0.0
0.0,cot_llm,-1.0,0.0,0.0
0.994,cot_llm,2.0,5.0,2.0
0.0,cot_llm,-1.0,0.0,0.0
39.06,cot_llm,-1.0,25.0,25.0
0.0,cot_llm,0.0,0.0,0.0
49.5264,cot_llm,45.0,35.8,40.0
0.0,cot_llm,-1.0,0.0,-1.0
0.292,cot_llm,0.5,0.0,0.0
0.034,cot_llm,0.0,6.5,0.0
19.619,cot_llm,12.8,27.0,24.0
41.064,cot_llm,47.0,25.0,40.0
24.84,cot_llm,18.0,41.0,23.0
0.0,cot_llm,0.0,0.0,0.0
10.0602,cot_llm,8.0,15.0,12.0
4.2368,cot_llm,4.5,1.0,1.0
5.21,cot_llm,0.0,34.0,24.0
31.688,cot_llm,47.0,24.0,18.0
47.313,cot_llm,34.0,32.0,30.0
1.2825,cot_llm,1.1,27.0,26.0
2.06485,cot_llm,2.1,15.0,24.0
0.0,cot_llm,0.0,0.0,0.0
0.0,cot_llm,-1.0,0.0,0.0
39.7826,cot_llm,-1.0,0.0,0.0
12.5097,cot_llm,15.0,12.5,13.0
11.468,cot_llm,15.0,22.0,30.0
26.433,cot_llm,28.0,47.5,22.0
45.0475,cot_llm,40.0,15.0,26.0
13.9008,cot_llm,-1.0,45.0,20.0
61.0946,cot_llm,45.0,45.0,62.0
46.025,cot_llm,40.0,36.5,37.0
48.07,cot_llm,30.0,31.5,24.0
25.0157,cot_llm,29.0,21.0,28.0
2.3177,cot_llm,0.0,0.0,0.0
4.6494,cot_llm,20.0,12.0,12.0
3.6243625,cot_llm,3.5,24.0,12.0
168.4464,cot_llm,45.0,15.0,22.0
0.9766,cot_llm,-1.0,0.0,-1.0
2.543,cot_llm,-1.0,22.5,40.0
2.3035,cot_llm,0.0,1.0,0.0
2.628,cot_llm,2.6,4.2,2.0
1.8288000000000002,cot_llm,0.6,0.0,0.0
0.0,cot_llm,0.0,0.0,0.0
1.026,cot_llm,2.6,24.0,1.0
0.085,cot_llm,0.0,0.0,0.0
0.0,cot_llm,0.0,0.0,0.0
4.5185,cot_llm,37.0,27.5,35.0
2.1,cot_llm,4.2,15.0,1.0
23.067,cot_llm,22.0,14.0,28.0
39.907,cot_llm,-1.0,14.0,1.0
49.775,cot_llm,41.0,22.0,28.0
15.874600000000001,cot_llm,27.0,26.0,30.0
26.865,cot_llm,-1.0,27.0,20.0
0.45927,cot_llm,0.0,12.0,10.0
49.15,cot_llm,58.0,27.0,26.0
0.0,cot_llm,0.0,1.0,0.0
16.575,cot_llm,12.0,32.0,24.0
3.27726,cot_llm,3.5,5.0,1.0
0.0,cot_llm,0.0,12.0,12.0
1.94256,cot_llm,2.1,15.0,1.0
55.7776,cot_llm,30.0,42.0,40.0
0.0,cot_llm,0.0,0.0,0.0
127.072,cot_llm,-1.0,27.0,27.0
0.0,cot_llm,0.0,0.0,0.0
1.778,cot_llm,0.0,13.0,2.5
0.0,cot_llm,0.0,7.0,14.0
14.5264,cot_llm,15.0,13.0,1.0
43.686,cot_llm,72.0,13.0,22.0
0.0,cot_llm,0.0,24.0,0.0
11.1294,cot_llm,12.0,45.0,30.0
5.79018,cot_llm,45.0,27.0,27.0
2.5475,cot_llm,-1.0,25.0,10.0
49.084,cot_llm,-1.0,25.0,40.0
46.8872,cot_llm,46.0,21.0,28.0
0.392675,cot_llm,0.0,14.3,0.0
0.0,cot_llm,0.0,0.0,0.0
67.1416666667,cot_llm,64.0,26.0,32.0
9.6195,cot_llm,10.0,15.0,20.0
0.0,cot_llm,0.0,0.0,0.0
50.8648,cot_llm,-1.0,540.0,64.0
6.2864,cot_llm,18.0,27.0,28.0
68.6691,cot_llm,58.0,54.0,44.0
7.6614,cot_llm,-1.0,12.5,20.0
19.9165,cot_llm,30.0,22.0,12.0
9.96219,cot_llm,6.0,2.0,0.0
34.0515,cot_llm,32.0,15.0,22.0
0.0,cot_llm,0.0,0.0,0.0
0.0,cot_llm,0.0,0.0,0.0
22.104,cot_llm,-1.0,15.0,1.0
0.0,cot_llm,-1.0,0.0,0.0
34.4052,cot_llm,30.0,52.75,66.0
33.264,cot_llm,85.0,60.25,40.0
27.3024,cot_llm,25.0,48.0,18.0
3.3373,cot_llm,3.5,14.0,12.0
1.125,cot_llm,0.0,24.0,28.0
0.0,cot_llm,0.0,0.0,0.0
0.0,cot_llm,0.0,0.0,0.0
0.0,cot_llm,3.8,14.0,1.0
1.5048,cot_llm,0.0,22.0,20.0
132.7544,cot_llm,60.0,16.0,50.0
112.832,cot_llm,116.0,0.0,0.0
1.7025000000000001,cot_llm,0.0,27.0,0.0
1.08,cot_llm,0.0,1.0,0.0
3.1124,cot_llm,33.0,15.0,12.0
52.496,cot_llm,48.0,54.0,26.0
28.207,cot_llm,27.0,21.0,35.0
170.2021,cot_llm,36.0,23.0,460.0
13.266,cot_llm,15.0,24.0,12.0
0.0,cot_llm,-1.0,0.0,0.0
1.4015,cot_llm,1.0,0.0,0.0
3.91545,cot_llm,3.0,12.0,1.0
0.5672,cot_llm,0.0,0.0,0.0
12.7064,cot_llm,15.0,27.0,22.0
14.4194,cot_llm,35.0,15.0,12.0
0.0,cot_llm,0.0,0.0,0.0
17.0425,cot_llm,10.0,15.0,168.0
1.7422,cot_llm,2.5,0.0,0.0
2.00385,cot_llm,5.0,15.0,0.0
0.0,cot_llm,0.0,0.0,0.0
0.7792,cot_llm,32.0,14.0,2.0
0.216,cot_llm,0.0,0.0,0.0
42.757,cot_llm,40.0,25.0,28.0
2.20565,cot_llm,3.0,4.2,1.0
9.373,cot_llm,15.0,9.7,12.0
4.1712,cot_llm,-1.0,15.0,12.0
3.3,cot_llm,0.0,15.0,14.0
0.0,cot_llm,0.0,0.0,0.0
12.985,cot_llm,11.0,14.0,12.0
6.5598,cot_llm,-1.0,24.0,0.0
115.9236,cot_llm,40.0,54.0,56.0
104.265,cot_llm,120.0,45.0,24.0
30.8096,cot_llm,20.0,5.0,44.0
0.0,cot_llm,0.0,0.0,0.0
0.0,cot_llm,0.0,0.0,0.0
5.5388,cot_llm,5.5,5.0,26.0
98.943,cot_llm,45.0,24.0,24.0
0.50024,cot_llm,0.0,12.0,0.0
18.1425,cot_llm,18.0,22.0,22.0
17.2256,cot_llm,25.0,13.0,12.0
25.3506,cot_llm,15.0,25.0,26.0
12.162,cot_llm,15.0,14.0,12.0
25.998,cot_llm,36.0,24.0,28.0
0.0,cot_llm,0.0,15.0,6.0
0.0,cot_llm,0.0,0.0,0.0
4.4247,cot_llm,0.0,12.0,12.0
0.0,cot_llm,0.0,0.0,0.0
22.54,cot_llm,29.0,21.0,27.0
24.192,cot_llm,15.0,25.0,24.0
0.8024,cot_llm,0.2,1.0,0.0
48.5245,cot_llm,4.0,30.0,100.0
0.0,cot_llm,0.0,27.0,30.0
11.01,cot_llm,0.0,27.0,0.0
40.6224,cot_llm,51.0,27.8,28.0
0.0085,cot_llm,0.0,7.3,0.0
8.494,cot_llm,-1.0,15.0,12.0
1.2146,cot_llm,0.0,0.0,0.0
121.6261,cot_llm,122.0,54.0,38.0
31.3896,cot_llm,36.0,14.0,7.5
31.79,cot_llm,20.0,24.0,28.0
21.91455,cot_llm,-1.0,5.0,0.0
28.944,cot_llm,30.0,77.5,62.0
49.5397,cot_llm,36.0,43.0,49.0
4.52788,cot_llm,20.0,15.0,1.0
0.0,cot_llm,0.0,0.0,0.0
10.9088,cot_llm,14.0,24.0,1.0
1.15857,cot_llm,0.0,1.5,-1.0
114.1371,cot_llm,47.0,26.0,26.0
64.313,cot_llm,42.0,37.0,46.0
0.253,cot_llm,0.0,0.0,0.0
0.0,cot_llm,0.0,0.0,1.0
63.873,cot_llm,45.0,42.0,50.0
12.8935,cot_llm,15.0,25.0,12.0
33.405,cot_llm,44.0,15.0,24.0
0.0,cot_llm,0.0,0.0,0.0
86.986,cot_llm,96.0,27.0,28.0
31.5085,cot_llm,12.0,5.0,20.0
3.95304,cot_llm,7.0,4.2,0.52
48.412,cot_llm,29.0,15.5,31.0
0.042374999999999996,cot_llm,0.0,0.0,0.0
53.4776,cot_llm,52.0,54.0,30.0
38.4507,cot_llm,66.0,21.0,13.0
4.464,cot_llm,13.0,13.0,2.0
1.9845000000000002,cot_llm,-1.0,25.0,24.0
288.9702,cot_llm,320.0,41.0,980.0
2.436,cot_llm,1.5,14.0,0.0
7.7478,cot_llm,7.0,15.0,12.0
68.987,cot_llm,30.0,24.0,24.0
8.9019,cot_llm,9.3,16.0,12.0
38.3684,cot_llm,21.0,25.0,20.0
63.24,cot_llm,63.0,32.0,36.0
0.0,cot_llm,0.0,0.0,0.0
2.862,cot_llm,10.0,11.5,28.0
10.3983,cot_llm,-1.0,34.0,34.0
0.3824,cot_llm,1.8,3.0,0.0
7.876,cot_llm,12.0,15.0,24.0
0.245,cot_llm,0.0,15.0,0.0
9.4924,cot_llm,15.0,42.0,22.0
3.0120089286,cot_llm,0.0,0.0,0.0
13.986,cot_llm,10.0,24.0,0.0
12.4872,cot_llm,12.0,25.0,4.5
38.5518,cot_llm,-1.0,42.0,30.0
0.0,cot_llm,0.0,0.0,0.0
5.8056,cot_llm,6.6,14.0,12.0
0.0,cot_llm,-1.0,27.0,100.0
22.253,cot_llm,22.0,10.5,31.0
3.58834,cot_llm,6.0,25.0,30.0
0.0481666667,cot_llm,0.0,0.0,0.0
2.4,cot_llm,-1.0,27.0,30.0
0.0,cot_llm,0.0,0.0,0.0
33.0,cot_llm,35.0,45.0,36.0
12.88,cot_llm,22.0,15.0,12.0
18.5556,cot_llm,37.0,13.0,24.0
132.48,cot_llm,107.0,32.0,39.0
20.268,cot_llm,19.0,40.5,21.0
91.84,cot_llm,-1.0,15.0,30.0
1.988,cot_llm,5.0,15.0,12.0
0.0,cot_llm,0.0,0.0,0.0
31.6092,cot_llm,30.0,35.0,23.0
12.138,cot_llm,10.0,22.0,1.0
2.891,cot_llm,2.0,14.0,10.0
0.0,cot_llm,0.0,27.0,0.0
12.298,cot_llm,-1.0,24.0,10.0
22.044,cot_llm,6.0,15.0,10.0
0.0,cot_llm,0.0,7.3,9.0
14.31,cot_llm,6.0,12.0,12.0
9.5914,cot_llm,15.0,63.5,0.0
0.426,cot_llm,0.0,12.0,0.0
38.8325,cot_llm,28.0,24.0,24.0
2.9715,cot_llm,8.0,15.0,1.0
28.0623,cot_llm,26.0,26.0,26.0
1.4849999999999999,cot_llm,6.8,15.0,0.0
50.955,cot_llm,45.0,17.0,40.0
9.8336,cot_llm,11.0,40.0,34.0
0.0,cot_llm,-1.0,0.0,0.0
12.922,cot_llm,13.0,13.0,34.0
18.366,cot_llm,10.0,27.0,24.0
2.0655,cot_llm,15.0,5.0,1.0
44.748,cot_llm,-1.0,50.6,28.0
7.904,cot_llm,5.0,13.0,2.0
25.4436,cot_llm,46.0,54.0,44.0
23.586,cot_llm,20.0,24.0,12.0
29.898,cot_llm,15.0,27.0,22.0
10.57455,cot_llm,23.0,12.0,1.0
52.155,cot_llm,-1.0,15.0,10.0
0.0,cot_llm,-1.0,0.0,0.0
63.693,cot_llm,45.0,54.0,30.0
22.221,cot_llm,36.0,45.0,29.0
21.1116,cot_llm,-1.0,25.0,20.0
44.0,cot_llm,35.0,15.0,26.0
32.868,cot_llm,2.0,0.0,0.0
38.683,cot_llm,38.0,15.0,24.0
10.23,cot_llm,6.75,5.0,2.0
48.348,cot_llm,45.0,7.5,40.0
1.5065,cot_llm,3.8,24.0,0.0
54.6876,cot_llm,45.0,45.0,40.0
10.642,cot_llm,8.4,3.0,4.0
19.97,cot_llm,29.0,21.0,22.0
46.85,cot_llm,40.0,58.0,40.0
14.28,cot_llm,36.0,27.0,21.0
2.42676,cot_llm,1.0,12.0,1.0
31.124,cot_llm,45.0,17.05,51.0
0.0,cot_llm,0.0,0.0,24.0
19.53,cot_llm,41.0,55.8,26.0
47.67,cot_llm,25.0,32.0,24.0
19.355,cot_llm,0.0,0.0,-1.0
25.926,cot_llm,30.0,27.0,12.0
9.888,cot_llm,12.0,4.9,36.0
0.1734,cot_llm,0.6,0.0,1.0
0.21,cot_llm,27.0,24.0,24.0
6.84,cot_llm,0.0,12.0,12.0
0.009000000000000001,cot_llm,0.0,14.6,0.0
26.46,cot_llm,15.0,31.5,26.0
0.0,cot_llm,0.0,0.0,0.0
9.5658,cot_llm,10.8,12.0,-1.0
6.37,cot_llm,4.0,14.0,0.0
50.5856,cot_llm,44.0,42.0,40.0
15.933,cot_llm,12.0,15.0,28.0
31.0624,cot_llm,31.0,34.0,27.0
19.4432,cot_llm,0.0,13.0,40.0
35.376,cot_llm,40.0,68.5,56.5
48.9826,cot_llm,30.0,22.0,24.0
0.0,cot_llm,0.0,0.0,0.0
20.1852,cot_llm,29.0,7.495,26.0
0.0,cot_llm,0.0,24.0,24.0
22.326,cot_llm,16.0,27.0,14.0
15.534,cot_llm,21.0,46.5,53.0
4.0115,cot_llm,0.0,0.0,39.0
6.235,cot_llm,12.0,27.0,24.0
0.0,cot_llm,0.0,0.0,0.0
30.2318,cot_llm,29.0,25.0,20.0
13.408,cot_llm,13.0,67.0,89.0
0.0,cot_llm,0.0,27.0,24.0
126.36,cot_llm,48.0,26.0,26.0
7.62,cot_llm,7.0,7.0,10.0
24.8009,cot_llm,24.0,27.0,27.0
0.0,cot_llm,0.0,0.0,0.0
30.54,cot_llm,55.0,34.0,63.5
0.0,cot_llm,0.0,0.0,0.0
2.5668,cot_llm,6.0,24.0,12.0
1.12,cot_llm,15.0,11.0,12.0
14.812,cot_llm,20.0,2.0,25.0
2.3223000000000003,cot_llm,6.0,11.0,1.0
45.738,cot_llm,45.0,40.0,33.0
0.0,cot_llm,0.0,0.0,0.0
0.0,cot_llm,0.0,27.0,24.0
24.102,cot_llm,-1.0,27.0,12.0
135.171,cot_llm,-1.0,-1.0,50.0
4.818,cot_llm,3.7,14.0,12.0
1.82,cot_llm,28.0,27.0,27.0
29.4224,cot_llm,63.0,25.0,25.0
26.2656,cot_llm,45.0,24.0,24.0
2.016,cot_llm,6.0,11.5,10.0
0.54,cot_llm,-1.0,0.0,0.0
3.49508,cot_llm,26.0,21.0,38.0
7.305,cot_llm,9.6,5.0,3.0
2.13195,cot_llm,3.8,15.0,1.0
39.816,cot_llm,66.0,27.0,100.0
19.474,cot_llm,15.0,7.5,12.0
11.018,cot_llm,20.0,24.0,20.0
5.1641,cot_llm,11.0,22.0,0.0625
7.191,cot_llm,7.0,24.0,24.0
15.6288,cot_llm,12.0,21.0,13.0
23.2142,cot_llm,47.0,25.0,30.0
7.8,cot_llm,5.0,3.0,0.0
42.165,cot_llm,61.0,43.0,30.0
43.1409,cot_llm,66.0,30.0,37.0
0.0,cot_llm,0.0,0.0,0.0
0.0,cot_llm,0.0,14.0,24.0
0.0,cot_llm,0.0,0.0,0.0
32.476,cot_llm,44.0,15.0,38.0
10.59,cot_llm,30.0,25.0,-1.0
4.2035,cot_llm,0.0,13.0,14.0
0.0,cot_llm,0.0,0.0,0.0
0.0,cot_llm,0.0,0.0,0.0
0.0,cot_llm,-1.0,0.0,0.0
0.0,cot_llm,0.0,0.0,0.0
27.825,cot_llm,36.0,34.0,32.0
85.5,cot_llm,13.0,27.0,2.0
13.839,cot_llm,14.0,15.0,24.0
32.0572,cot_llm,30.0,27.0,26.0
0.0,cot_llm,0.0,0.0,0.0
10.6352,cot_llm,4.1,15.0,14.0
223.4873,cot_llm,216.0,25.5,40.0
0.0,cot_llm,0.0,0.0,0.0
6.24,cot_llm,7.0,15.0,22.0
38.369,cot_llm,40.0,45.0,32.0
4.62,cot_llm,6.0,13.0,10.0
2.05504,cot_llm,2.1,15.0,0.0
0.0,cot_llm,0.0,0.0,0.0
43.2294,cot_llm,45.0,45.0,40.0
37.7153,cot_llm,58.0,34.0,34.0
3.0659,cot_llm,6.0,15.0,24.0
0.0,cot_llm,0.0,0.0,0.0
7.65,cot_llm,-1.0,0.0,0.0
27.3175,cot_llm,40.0,34.0,-1.0
9.373,cot_llm,11.0,21.0,14.0
27.7095,cot_llm,29.0,23.0,27.0
0.0,cot_llm,0.0,14.0,0.0
0.0,cot_llm,0.0,0.0,0.0
1.879605,cot_llm,39.0,25.3,29.0
10.88,cot_llm,12.0,24.0,10.0
0.7055,cot_llm,0.0,22.0,30.0
0.0,cot_llm,0.0,0.0,0.0
3.4768,cot_llm,0.0,27.0,0.0
