gt,method,gpt-3.5-turbo,alpaca-native,medalpaca-7b
120.083,baseline_llm,-1.0,15.5,30.0
59.8016,baseline_llm,45.6,24.3,24.5
28.992,baseline_llm,58.0,0.0,-1.0
2.7376,baseline_llm,10.4,15.3,12.5
6.84,baseline_llm,15.1,27.3,12.5
7.884,baseline_llm,21.5,34.3,32.5
0.0,baseline_llm,0.0,0.0,-1.0
167.495,baseline_llm,-1.0,45.3,38.5
2.69952,baseline_llm,1.5,24.0,12.5
43.432,baseline_llm,-1.0,29.8,0.0
6.1243,baseline_llm,7.6,15.3,12.5
10.388,baseline_llm,9.6,0.0,0.0
1.7686000000000002,baseline_llm,5.2,22.3,24.5
6.822,baseline_llm,6.6,21.3,14.5
64.464,baseline_llm,36.0,34.3,34.5
38.87,baseline_llm,-1.0,34.6,24.5
236.716,baseline_llm,-1.0,24.3,28.5
12.8064,baseline_llm,-1.0,22.3,-1.0
4.752,baseline_llm,-1.0,15.3,16.5
13.496,baseline_llm,0.0,0.0,-1.0
0.7425,baseline_llm,-1.0,35.3,24.5
53.8332,baseline_llm,-1.0,45.3,34.5
9.2538,baseline_llm,7.1,15.35,10.5
5.829,baseline_llm,-1.0,25.3,-1.0
19.0437,baseline_llm,30.0,29.3,30.5
14.505,baseline_llm,-1.0,0.0,2.6
16.5348,baseline_llm,8.4,2.3,1.6
2.0305,baseline_llm,6.8,15.3,12.5
0.0,baseline_llm,-1.0,0.0,0.0
0.0,baseline_llm,0.0,0.0,0.0
0.0,baseline_llm,0.0,0.0,12.5
0.0,baseline_llm,-1.0,0.0,0.0
0.688905,baseline_llm,10.5,0.0,-1.0
33.872,baseline_llm,24.0,29.2,36.5
12.1765,baseline_llm,12.0,15.0,12.5
1.764,baseline_llm,-1.0,25.3,24.5
0.0,baseline_llm,-1.0,0.0,-1.0
102.9882,baseline_llm,64.5,24.3,120.0
42.3437,baseline_llm,-1.0,24.5,24.5
27.6098,baseline_llm,-1.0,22.3,12.5
29.2875,baseline_llm,25.9,15.3,13.5
28.036,baseline_llm,36.0,27.3,64.5
45.1906,baseline_llm,-1.0,55.5,34.5
71.5275,baseline_llm,-1.0,65.5,102.5
9.4677,baseline_llm,6.6,2.6,5.3
0.0,baseline_llm,0.0,22.6,0.0
