gt,method,gpt-3.5-turbo,alpaca-native,medalpaca-7b
0.0,cot_llm,0.0,24.0,0.0
16.875,cot_llm,25.0,25.0,0.0
37.499,cot_llm,15.0,29.5,56.0
6.0,cot_llm,10.0,20.0,20.0
0.273,cot_llm,1.3,80.0,65.0
19.8275,cot_llm,18.0,14.0,25.0
13.548,cot_llm,-1.0,23.5,27.0
62.337,cot_llm,62.0,110.0,28.0
4.912,cot_llm,6.0,32.4,20.0
5.168,cot_llm,40.0,40.0,40.0
15.8865,cot_llm,25.0,35.0,35.0
5.0,cot_llm,-1.0,5.3,25.0
15.198,cot_llm,30.0,25.3,135.0
16.82,cot_llm,30.0,15.0,40.0
11.625,cot_llm,13.5,15.0,15.0
5.112,cot_llm,15.0,12.0,28.0
2.418,cot_llm,-1.0,13.75,20.0
20.3585,cot_llm,38.0,14.0,95.0
26.25,cot_llm,-1.0,75.0,20.0
24.585,cot_llm,25.3,22.3,34.0
20.8325,cot_llm,18.0,25.0,25.0
0.895,cot_llm,0.0,15.0,56.0
11.428,cot_llm,13.0,20.0,20.0
0.0,cot_llm,0.0,11.2,45.0
12.5,cot_llm,-1.0,20.0,20.0
6.509,cot_llm,0.0,115.0,0.0
11.6875,cot_llm,13.2,14.3,55.0
48.0025,cot_llm,61.0,65.0,65.0
26.67,cot_llm,61.16,25.3,69.0
0.0,cot_llm,-1.0,35.0,35.0
0.0,cot_llm,0.0,15.0,0.0
2.214,cot_llm,15.0,24.0,48.0
66.664,cot_llm,60.0,24.0,28.0
0.0,cot_llm,0.0,15.0,0.0
16.5,cot_llm,28.0,25.3,26.0
7.5,cot_llm,-1.0,25.0,25.0
44.331,cot_llm,45.0,27.0,28.0
26.668,cot_llm,36.0,40.0,40.0
40.0,cot_llm,36.0,15.0,42.0
4.511,cot_llm,5.2,32.5,12.0
80.75,cot_llm,21.0,24.0,24.0
12.2535,cot_llm,26.0,25.0,105.0
25.8685,cot_llm,28.0,35.0,35.0
23.064,cot_llm,2.88,0.0,0.0
11.2,cot_llm,20.0,34.0,60.0
11.5005,cot_llm,11.0,15.0,15.0
4.284,cot_llm,-1.0,120.0,0.0
20.7025,cot_llm,20.0,35.0,11.67
10.8325,cot_llm,28.0,35.0,37.5
6.252,cot_llm,14.0,26.0,144.0
0.0,cot_llm,-1.0,13.5,6.3
31.665,cot_llm,26.0,15.0,20.0
8.3325,cot_llm,-1.0,25.0,20.0
66.781,cot_llm,18.0,22.0,110.0
12.632,cot_llm,32.8,80.0,64.0
15.996,cot_llm,-1.0,0.0,-1.0
4.9,cot_llm,-1.0,0.0,-1.0
1.3,cot_llm,-1.0,10.0,10.0
80.3675,cot_llm,-1.0,0.0,85.0
31.356,cot_llm,24.0,48.0,402.0
56.25,cot_llm,62.0,15.0,50.0
3.066,cot_llm,26.0,24.2,105.0
13.932,cot_llm,-1.0,60.0,46.6
8.965,cot_llm,20.0,55.0,30.0
15.3295,cot_llm,-1.0,115.0,0.0
0.0,cot_llm,0.0,0.0,0.0
51.247,cot_llm,46.0,17.0,280.0
9.888,cot_llm,17.0,24.0,28.0
2.275,cot_llm,2.0,65.0,60.0
3.0,cot_llm,-1.0,30.0,30.0
3.3915,cot_llm,-1.0,27.0,95.0
7.373,cot_llm,-1.0,10.0,64.0
27.432,cot_llm,44.0,80.0,80.0
2.666,cot_llm,0.0,0.0,20.0
22.998,cot_llm,-1.0,15.0,24.0
5.5005,cot_llm,1.0,15.0,15.0
8.911,cot_llm,-1.0,27.0,95.0
1.7850000000000001,cot_llm,2.0,15.0,0.0
1.071,cot_llm,1.0,27.0,300.0
6.3,cot_llm,74.0,34.6,73.0
3.4,cot_llm,1.1,27.0,10.0
38.051,cot_llm,-1.0,65.0,65.0
74.129,cot_llm,-1.0,34.0,110.0
4.9115,cot_llm,13.0,15.0,1375.0
6.54,cot_llm,6.0,0.0,120.0
21.359,cot_llm,23.0,65.0,65.0
0.0,cot_llm,0.0,14.3,82.0
64.561,cot_llm,60.0,24.0,68.0
84.997,cot_llm,-1.0,34.0,28.0
4.779,cot_llm,15.0,30.0,30.0
6.1875,cot_llm,13.0,52.0,26.0
7.105,cot_llm,-1.0,25.3,70.0
15.0,cot_llm,-1.0,375.0,26.0
58.834,cot_llm,49.0,54.0,68.0
1.166,cot_llm,-1.0,13.75,0.0
5.059,cot_llm,10.0,10.0,14.0
22.957,cot_llm,-1.0,22.3,28.0
16.0,cot_llm,20.0,40.0,40.0
36.426,cot_llm,-1.0,24.0,28.0
28.126,cot_llm,30.0,35.0,28.0
34.2,cot_llm,-1.0,45.0,45.0
17.001,cot_llm,9.0,71.5,45.0
14.053,cot_llm,-1.0,25.0,26.0
27.696,cot_llm,-1.0,24.0,24.0
35.0,cot_llm,25.0,70.0,16.8
71.58,cot_llm,45.0,36.0,40.0
52.5,cot_llm,58.8,50.6,105.0
22.605,cot_llm,20.25,26.2,26.0
1.5,cot_llm,0.0,0.0,0.0
45.5,cot_llm,26.6,11.0,96.0
52.5,cot_llm,67.5,26.5,22.0
67.86,cot_llm,19.5,25.3,75.0
12.996,cot_llm,30.0,34.0,36.0
0.0,cot_llm,-1.0,0.0,0.0
3.0905,cot_llm,36.0,15.0,50.0
35.552,cot_llm,64.0,19.0,28.0
5.484,cot_llm,16.0,20.0,20.0
0.0,cot_llm,-1.0,50.0,50.0
8.75,cot_llm,-1.0,35.0,35.0
2.856,cot_llm,2.0,14.0,12.0
5.157,cot_llm,4.5,15.0,12.0
16.6345,cot_llm,23.0,27.0,30.0
95.0,cot_llm,-1.0,20.0,39.0
18.161,cot_llm,26.0,22.0,24.0
7.632,cot_llm,24.0,10.0,10.0
9.6435,cot_llm,-1.0,15.0,15.0
20.519,cot_llm,-1.0,27.0,28.0
5.592,cot_llm,15.0,45.0,42.0
1.1440000000000001,cot_llm,13.75,12.0,24.0
16.664,cot_llm,-1.0,104.0,24.0
6.7305,cot_llm,15.0,15.0,15.0
26.25,cot_llm,30.0,175.0,24.0
4.572,cot_llm,26.0,40.0,40.0
19.0,cot_llm,-1.0,13.05,95.0
35.9375,cot_llm,23.0,36.0,21.0
1.516,cot_llm,15.0,20.0,10.0
8.436,cot_llm,29.0,40.0,39.0
8.158,cot_llm,10.0,3.0,40.0
1.8900000000000001,cot_llm,-1.0,27.0,0.0
6.252,cot_llm,6.0,12.0,24.0
58.1625,cot_llm,53.2,7.75,48.0
30.0,cot_llm,12.0,60.0,1.0
0.5710000000000001,cot_llm,0.0,13.0,0.0
28.964,cot_llm,24.0,40.0,12.0
0.714,cot_llm,0.0,16.0,10.0
